

Brock Young,Guard,"5'11""",180,2011,ECAR,28.25,771.75,287.75,80.0,140.5,35.0,0.5,86.75,50.75,4
Willie Powers,Guard,"6'2""",200,2012,GASO,19.6,608.2,248.00000000000003,68.4,88.0,22.4,2.4,53.6,41.6,4
Julyan Stone,Guard,"6'6""",200,2011,UTEP,32.75,1021.0,189.0,181.0,170.25,49.5,14.0,64.0,75.25,4
John Roberson,Guard,"5'11""",168,2011,TTU,30.75,1063.75,423.75,78.5,151.75,31.5,2.25,95.75,80.75,4
Mike Scott,Guard,"6'0""",180,2011,FDU,29.0,847.6666666666666,304.66666666666663,102.0,118.33333333333333,36.66666666666667,4.999999999999999,84.66666666666666,78.33333333333333,3
Kevin White,Guard,"6'0""",165,2011,MDES,31.5,1019.0,288.5,82.0,167.0,40.5,2.5,118.0,63.0,2
John Boyer,Guard,"6'1""",185,2010,BUFF,23.0,446.0,84.75,57.75,60.25,14.5,0.75,23.25,31.0,4
Tory Jackson,Guard,"5'11""",195,2010,NDAM,31.0,1048.0,282.25,121.5,162.5,47.5,4.0,74.75,72.25,4
Dee Bost,Guard,"6'2""",176,2012,MSST,30.0,1028.0,404.0,113.0,153.75,47.5,5.0,92.0,64.75,4
Christopher Jones,Guard,"6'0""",190,2011,PVAM,17.0,588.3333333333334,148.0,79.33333333333334,85.33333333333333,33.66666666666667,2.3333333333333335,42.33333333333333,31.666666666666664,2
Derek Needham,Guard,"5'11""",180,2013,FAIR,32.75,1109.0,468.75,101.5,134.25,49.25,3.25,109.0,87.0,4
Mac Hopson,Guard,"6'2""",185,2011,IDHO,15.2,428.00000000000006,189.0,63.60000000000001,70.4,18.8,1.6,38.8,31.6,3
Josh Slater,Guard,"6'3""",200,2011,LIPS,28.25,791.0,383.75,141.75,111.0,53.0,8.0,79.0,64.0,4
Diante Garrett,Guard,"6'4""",190,2011,IAST,30.5,948.0,321.75,85.5,148.5,36.0,4.5,87.25,49.25,4
Mickey McConnell,Guard,"6'0""",190,2011,SMAR,29.75,821.0,304.5,53.75,116.5,27.5,4.5,54.5,46.25,4
Preston Blackmon,Guard,"6'0""",170,2013,SVST,24.599999999999998,737.9999999999999,249.99999999999997,50.400000000000006,108.19999999999999,27.6,3.8000000000000003,77.4,42.400000000000006,4
Chris De La Rosa,Guard,"5'10""",170,2011,MDBC,29.666666666666664,783.3333333333334,293.3333333333333,71.33333333333334,127.33333333333334,27.000000000000004,0.0,60.666666666666664,44.0,3
Mikhail Torrance,Guard,"6'5""",210,2011,ALA,20.400000000000002,421.4,176.39999999999998,44.4,61.99999999999999,11.2,2.8000000000000003,34.599999999999994,21.400000000000002,4
Kevin Dillard,Guard,"6'0""",182,2013,DAY,24.200000000000003,763.1999999999999,322.8,59.0,119.2,29.599999999999998,5.0,70.2,59.400000000000006,4
Ashton Mitchell,Guard,"5'11""",175,2010,SAMH,29.75,717.0,264.25,73.75,129.25,43.0,4.0,81.0,72.75,4
Kemba Walker,Guard,"6'1""",172,2011,CONN,35.666666666666664,1175.3333333333335,573.0,158.0,148.0,59.0,9.0,81.0,55.66666666666667,3
Tommy Mason-Griffin,Guard,"5'11""",206,2010,OKLA,31.0,1100.0,438.0,89.0,154.0,28.0,0.0,87.0,41.0,1
Jesse Sanders,Guard,"6'3""",200,2012,LIB,31.25,1014.25,301.25,200.0,178.0,38.0,4.5,84.5,72.5,4
Andy Rautins,Guard,"6'4""",190,2010,SYR,25.0,699.75,255.5,73.5,79.0,38.75,5.0,51.75,52.25,3
Erving Walker,Guard,"5'8""",177,2012,FLA,35.5,1080.75,442.0,94.75,134.25,39.5,0.25,75.0,59.0,4
Spencer Stewart,Guard,"6'4""",185,2010,UIC,22.5,602.25,115.5,66.0,95.25,20.75,3.0,59.25,50.0,4
Jawan Carter,Guard,"5'11""",185,2011,DEL,23.8,801.8,334.79999999999995,66.4,72.6,23.0,0.2,56.8,53.400000000000006,4
Jon Scheyer,Guard,"6'5""",190,2010,DUKE,34.25,1140.25,499.5,123.0,106.0,48.5,6.25,50.5,55.0,4
Aamir McCleary,Guard,"6'1""",165,2010,SIUED,24.0,746.0,275.0,103.0,116.0,30.0,0.0,84.0,47.0,1
Aaron Johnson,Guard,"5'8""",185,2011,UAB,31.25,948.25,239.0,65.75,161.25,42.0,0.5,85.0,83.5,4
Keegan Bell,Guard,"6'1""",185,2012,CHAT,32.25,911.0,226.25,90.0,155.25,23.75,1.0,78.5,46.75,4
Casper Ware,Guard,"5'10""",175,2012,LBSU,32.0,1059.0,457.5,82.5,134.25,50.75,3.75,89.5,71.0,4
Michael Glasker,Guard,"5'7""",155,2011,NCEN,25.25,449.25,79.0,29.5,63.75,22.75,0.0,51.5,26.5,4
Justin Graham,Guard,"6'4""",195,2011,SJST,28.25,982.25,306.5,113.5,122.25,50.25,9.5,91.75,69.0,4
Derek Glasser,Guard,"6'1""",190,2011,ASU,25.0,766.2,202.59999999999997,52.800000000000004,106.39999999999999,23.400000000000002,1.0,51.400000000000006,34.800000000000004,4
Desmond Wade,Guard,"5'8""",150,2013,FAIR,25.6,664.3999999999999,146.4,55.4,93.4,32.6,3.0000000000000004,42.2,55.599999999999994,4
Oscar Bellfield,Guard,"6'2""",190,2012,UNLV,32.5,987.5,297.75,76.75,141.5,31.5,8.0,67.5,58.0,4
Brandon Shingles,Guard,"6'3""",175,2011,MORE,19.333333333333332,532.6666666666666,94.33333333333334,46.0,85.0,23.333333333333332,1.6666666666666665,48.333333333333336,46.666666666666664,2
Jacques Streeter,Guard,"6'0""",175,2013,UTEP,30.75,1040.5,284.0,89.25,143.0,26.75,1.5,60.25,52.5,4
Damier Pitts,Guard,"5'10""",165,2012,MRSH,29.75,917.0,378.75,69.5,127.75,23.75,1.25,79.0,68.25,4
Dominic Waters,Guard,"6'1""",180,2010,POST,22.5,566.0,278.0,46.25,71.25,12.0,0.75,55.5,45.75,3
Louis Dale,Guard,"5'11""",180,2010,CORN,26.25,743.25,344.75,104.5,108.5,31.0,4.5,72.0,66.25,4
Brad Wanamaker,Guard,"6'4""",210,2011,PITT,31.5,757.5,264.0,127.25,108.0,30.75,8.0,61.0,68.25,4
Alex Tucker,Guard,"5'11""",165,2012,FAU,29.5,784.75,182.5,81.0,130.5,29.5,4.25,66.5,67.75,4
James Hett,Guard,"6'0""",185,2011,MONM,28.0,912.0,131.5,81.25,116.5,32.75,2.0,56.25,63.5,4
Jimmer Fredette,Guard,"6'2""",195,2011,BYU,32.75,970.0,630.75,88.25,120.75,38.5,3.0,85.0,41.25,4
Courtney Stanley,Guard,"6'1""",173,2012,LCHI,21.5,505.25,103.0,54.5,66.5,18.0,2.75,52.5,47.75,3
Ben Uzoh,Guard,"6'3""",205,2010,TULS,33.5,1082.25,458.0,166.5,103.25,38.25,24.25,79.25,57.75,4
Clevin Hannah,Guard,"5'11""",164,2011,WIST,21.333333333333332,628.6666666666667,249.66666666666669,52.666666666666664,94.66666666666666,28.333333333333336,1.0,49.0,47.33333333333333,2
A.J. Rompza,Guard,"5'9""",170,2012,UCF,27.25,774.0,180.5,72.75,119.75,52.0,1.75,52.5,60.5,4
Eugene Harvey,Guard,"6'0""",184,2010,SET,28.75,950.5,361.75,85.5,133.75,46.75,1.0,86.5,62.25,4
Dijuan Harris,Guard,"5'9""",170,2010,CHAR,29.333333333333336,893.6666666666666,204.33333333333334,80.33333333333334,147.66666666666669,33.66666666666667,2.6666666666666665,54.0,75.33333333333333,3
John Ashworth,Guard,"6'3""",195,2011,IPUI,30.75,749.0,110.0,61.25,77.75,30.5,2.75,39.75,33.5,4
Al Nolen,Guard,"6'1""",188,2011,MINN,23.25,582.75,135.75,69.0,91.0,47.5,2.5,41.5,45.5,4
Jerrell Thompson,Guard,"5'10""",180,2011,SACH,25.0,553.5,158.0,51.5,73.5,22.75,1.25,45.75,37.0,4
James Florence,Guard,"6'1""",186,2010,MERC,27.0,900.75,520.5,99.75,98.75,49.25,7.75,109.5,80.75,4
Darington Hobson,Guard,"6'7""",210,2011,NMEX,17.5,587.5,277.5,162.0,80.0,22.0,7.5,52.0,34.0,1
Steven Shepp,Guard,"6'2""",180,2012,FRES,29.0,905.6666666666665,148.0,76.66666666666667,131.66666666666666,44.666666666666664,9.0,56.66666666666667,59.0,3
Vincent Council,Guard,"6'2""",180,2013,PROV,29.5,1006.0,374.75,111.25,181.25,40.75,10.25,88.25,73.0,4
Edgar Sosa,Guard,"6'2""",175,2010,LOU,34.0,797.75,331.75,60.25,94.25,28.75,2.75,67.25,75.75,4
Kendall Cutler,Guard,"6'0""",201,2011,SDAK,30.5,767.5,255.5,94.5,137.0,35.0,0.0,84.0,73.0,2
Mike Douglas,Guard,"6'0""",175,2012,WMCH,27.5,778.0,194.25,76.25,118.5,32.0,4.0,65.0,51.75,4
Matthew Dellavedova,Guard,"6'4""",190,2013,SMAR,34.0,1236.0,483.25,117.25,192.0,37.5,1.75,85.5,66.0,4
Reggie Jackson,Guard,"6'3""",208,2011,BCOL,32.333333333333336,913.3333333333333,414.6666666666667,141.66666666666666,115.66666666666667,27.333333333333332,15.333333333333336,67.66666666666667,56.33333333333333,3
Sherron Collins,Guard,"5'11""",205,2010,KANS,34.25,979.5,450.25,80.5,132.75,34.0,1.25,79.5,58.75,4
Elijah Muhammad,Guard,"6'0""",170,2011,TNTC,19.333333333333332,521.0,170.66666666666666,71.66666666666666,72.0,26.0,1.0,44.66666666666667,39.0,2
Devin Gibson,Guard,"6'0""",190,2011,UTSA,29.000000000000004,959.3333333333334,415.33333333333337,133.0,129.33333333333331,71.66666666666666,5.0,76.33333333333333,73.66666666666667,3
Malcolm Delaney,Guard,"6'3""",190,2011,VTEC,33.0,1140.75,548.75,116.25,132.0,43.0,5.5,91.25,87.25,4
Jeremy Lin,Guard,"6'3""",200,2011,HARV,21.0,617.6,273.2,90.2,74.39999999999999,40.2,13.600000000000001,61.8,61.0,4
Dominique Shellman,Guard,"6'1""",180,2011,JSU,22.5,589.5,106.5,42.0,99.5,16.5,2.0,66.0,48.5,2
Brigham Waginger,Guard,"6'2""",175,2010,WCAR,29.5,859.75,190.5,104.0,93.25,67.25,1.25,52.5,63.25,4
Glen Dean,Guard,"5'10""",175,2014,IDHO,23.4,658.5999999999999,226.39999999999998,55.2,74.6,14.600000000000001,0.0,49.400000000000006,55.400000000000006,4
Zach Rosen,Guard,"6'1""",170,2012,PENN,28.25,1009.5,426.25,94.0,140.5,36.5,1.5,80.75,74.0,4
Norris Cole,Guard,"6'2""",170,2011,CLST,32.75,988.5,482.25,108.75,111.5,50.0,2.75,67.75,73.25,4
Aaron Johnson,Guard,"5'8""",185,2011,UAB,31.25,948.25,239.0,65.75,161.25,42.0,0.5,85.0,83.5,4
Scott Machado,Guard,"6'1""",180,2012,IONA,32.25,1020.75,397.25,126.25,217.75,46.75,4.25,108.5,76.75,4
D.J. Cooper,Guard,"6'0""",176,2013,OHIO,35.75,1208.0,518.75,155.0,233.5,82.0,7.25,112.0,63.5,4
Hank Thorns,Guard,"5'9""",165,2012,TCU,25.2,687.4,203.99999999999997,64.2,111.2,27.200000000000003,0.8,57.6,48.6,4
Darius Morris,Guard,"6'4""",190,2011,MICH,33.5,997.5,333.0,98.5,159.5,28.0,3.0,77.0,67.5,2
Will Weathers,Guard,"6'1""",171,2012,TROY,18.25,531.0,172.0,58.5,87.0,23.0,1.5,53.5,36.5,3
Zac Swansey,Guard,"6'1""",180,2012,TNTC,24.999999999999996,657.2,162.0,54.4,104.80000000000001,39.0,1.0,66.39999999999999,29.4,4
Kevin Galloway,Forward,"6'7""",215,2011,TXSO,17.75,403.75,108.75,74.75,68.75,18.75,10.5,54.75,24.75,3
Kendall Marshall,Guard,"6'4""",195,2012,UNC,36.5,1049.5,261.5,85.5,290.5,41.5,4.5,96.5,53.0,2
Dee Bost,Guard,"6'2""",176,2012,MSST,30.0,1028.0,404.0,113.0,153.75,47.5,5.0,92.0,64.75,4
Demetri McCamey,Guard,"6'3""",200,2011,ILL,33.0,1050.25,411.25,104.75,177.5,33.25,4.5,93.75,63.5,4
Diante Garrett,Guard,"6'4""",190,2011,IAST,30.5,948.0,321.75,85.5,148.5,36.0,4.5,87.25,49.25,4
Isaiah Thomas,Guard,"5'9""",185,2011,WASH,35.0,1065.6666666666667,573.6666666666666,122.0,138.33333333333334,40.666666666666664,2.333333333333333,93.0,69.33333333333333,3
Chris Long,Guard,"6'2""",182,2011,ELON,30.0,875.75,290.0,71.5,124.25,37.25,1.0,56.5,55.75,4
Mickey McConnell,Guard,"6'0""",190,2011,SMAR,29.75,821.0,304.5,53.75,116.5,27.5,4.5,54.5,46.25,4
Chris De La Rosa,Guard,"5'10""",170,2011,MDBC,29.666666666666664,783.3333333333334,293.3333333333333,71.33333333333334,127.33333333333334,27.000000000000004,0.0,60.666666666666664,44.0,3
Nate Wolters,Guard,"6'4""",190,2013,SODA,31.75,1051.0,588.0,150.5,166.5,48.0,5.25,70.0,57.25,4
Jay Threatt,Guard,"5'11""",175,2013,DEST,17.6,605.2,150.0,61.199999999999996,92.0,50.6,3.0,34.4,30.0,4
Brandyn Curry,Guard,"6'1""",195,2014,HARV,28.25,816.25,238.25,80.25,122.0,39.0,15.75,57.0,57.5,4
Vincent Council,Guard,"6'2""",180,2013,PROV,29.5,1006.0,374.75,111.25,181.25,40.75,10.25,88.25,73.0,4
Bryce Cartwright,Guard,"6'1""",188,2012,IOWA,31.666666666666664,819.3333333333333,231.33333333333334,71.33333333333333,147.66666666666666,27.666666666666668,1.6666666666666665,82.33333333333333,42.666666666666664,3
Scoop Jardine,Guard,"6'2""",190,2012,SYR,27.4,691.8000000000001,252.0,56.0,123.0,36.2,2.8000000000000003,61.2,42.599999999999994,4
Chris Wroblewski,Guard,"6'0""",178,2012,CORN,28.25,855.5,291.0,91.25,115.75,33.75,1.25,62.0,53.75,4
Keegan Bell,Guard,"6'1""",185,2012,CHAT,32.25,911.0,226.25,90.0,155.25,23.75,1.0,78.5,46.75,4
Jesse Sanders,Guard,"6'3""",200,2012,LIB,31.25,1014.25,301.25,200.0,178.0,38.0,4.5,84.5,72.5,4
Dairese Gary,Guard,"6'1""",205,2011,NMEX,31.5,877.0,342.5,81.75,129.75,38.25,0.75,69.25,75.75,4
Jason Brickman,Guard,"6'0""",165,2014,LIUB,32.5,1060.25,295.0,85.25,251.25,30.5,0.25,108.0,22.5,4
Darryl Shazier,Guard,"6'0""",178,2011,BUCK,29.75,917.25,222.5,84.25,116.25,33.5,3.5,50.75,55.5,4
Tu Holloway,Guard,"6'0""",190,2012,XAV,32.25,1048.25,448.5,104.75,136.0,40.0,2.75,83.75,63.75,4
Juwan Staten,Guard,"6'1""",190,2015,WVIR,25.8,809.1999999999999,311.6,86.0,124.60000000000001,28.0,1.2000000000000002,53.8,40.4,4
Stallon Saldivar,Guard,"6'0""",185,2013,NOAZ,29.5,779.25,138.25,99.5,126.25,25.75,1.5,54.25,39.0,4
Kaylon Williams,Guard,"6'3""",185,2012,WMI,32.0,1028.0,271.66666666666663,160.0,181.0,39.666666666666664,3.6666666666666665,103.0,71.0,3
Zach Rosen,Guard,"6'1""",170,2012,PENN,28.25,1009.5,426.25,94.0,140.5,36.5,1.5,80.75,74.0,4
Devin Gibson,Guard,"6'0""",190,2011,UTSA,29.000000000000004,959.3333333333334,415.33333333333337,133.0,129.33333333333331,71.66666666666666,5.0,76.33333333333333,73.66666666666667,3
Marlon Rivera,Guard,"6'2""",180,2011,FLGC,30.0,953.0,192.0,171.0,161.0,47.0,2.0,114.0,64.0,1
Aleek Pauline,Guard,"6'1""",200,2011,NOST,28.333333333333336,964.3333333333333,215.33333333333334,108.0,123.66666666666667,55.33333333333333,1.3333333333333333,94.66666666666667,78.0,3
Reggie Hamilton,Guard,"5'11""",176,2012,OAK,23.0,719.5999999999999,410.0,71.19999999999999,103.39999999999998,34.6,2.8,79.0,59.8,4
Frankie Dobbs,Guard,"6'3""",185,2013,BRY,24.0,734.8,244.59999999999997,67.19999999999999,100.4,21.0,1.6,53.4,41.199999999999996,4
Norris Cole,Guard,"6'2""",170,2011,CLST,32.75,988.5,482.25,108.75,111.5,50.0,2.75,67.75,73.25,4
Matthew Dellavedova,Guard,"6'4""",190,2013,SMAR,34.0,1236.0,483.25,117.25,192.0,37.5,1.75,85.5,66.0,4
Chris Wright,Guard,"6'1""",209,2011,GTWN,26.5,843.0,337.0,75.5,107.5,33.75,4.25,63.0,55.25,4
Shemik Thompson,Guard,"6'0""",190,2011,CCST,27.75,919.25,322.75,111.25,115.0,48.75,2.75,84.0,57.0,4
Julyan Stone,Guard,"6'6""",200,2011,UTEP,32.75,1021.0,189.0,181.0,170.25,49.5,14.0,64.0,75.25,4
Sean McGonagill,Guard,"6'1""",180,2014,BRWN,28.5,1027.75,404.5,124.75,130.5,33.0,2.0,81.75,68.25,4
Kevin White,Guard,"6'0""",165,2011,MDES,31.5,1019.0,288.5,82.0,167.0,40.5,2.5,118.0,63.0,2
Peyton Siva,Guard,"6'0""",185,2013,LOU,36.0,943.25,303.75,87.5,169.25,63.5,4.75,96.0,94.75,4
Joey Rodriguez,Guard,"5'10""",175,2011,VCU,33.5,1053.5,328.5,98.75,138.75,56.25,0.5,78.25,63.75,4
Junard Hartley,Guard,"6'3""",210,2011,CAM,28.75,854.25,194.5,102.5,146.0,51.25,4.0,83.25,73.25,4
Perry Webster,Guard,"6'1""",195,2012,CSFU,30.5,747.0,170.5,72.0,127.0,26.5,4.5,49.0,72.5,2
Brad Wanamaker,Guard,"6'4""",210,2011,PITT,31.5,757.5,264.0,127.25,108.0,30.75,8.0,61.0,68.25,4
Nolan Smith,Guard,"6'2""",185,2011,DUKE,34.5,935.25,463.75,96.75,98.0,33.75,4.75,69.75,64.75,4
Tim Frazier,Guard,"6'1""",170,2014,PSU,27.0,826.4,308.6,104.6,128.2,39.2,3.9999999999999996,71.0,68.39999999999999,5
Antoine Young,Guard,"6'0""",175,2012,CRTN,34.75,942.5,333.0,63.75,124.75,24.0,1.25,55.5,42.75,4
Randy Davis,Guard,"5'11""",180,2012,BALL,29.0,764.0,231.75,84.25,111.75,29.0,3.75,55.0,63.25,4
Mike Douglas,Guard,"6'0""",175,2012,WMCH,27.5,778.0,194.25,76.25,118.5,32.0,4.0,65.0,51.75,4
Ryan White,Guard,"5'10""",175,2011,TXST,27.5,646.75,238.5,76.5,99.0,37.0,1.0,78.0,65.5,4
Ray McCallum,Guard,"6'3""",190,2013,DET,34.0,1173.0,539.3333333333333,162.0,149.66666666666666,58.33333333333333,10.666666666666666,77.33333333333334,70.0,3
Corey Fisher,Guard,"6'1""",200,2011,VILA,33.75,898.5,410.0,81.5,119.25,42.25,2.5,71.25,77.5,4
C.J. Reed,Guard,"6'3""",200,2013,GASO,26.0,961.2,406.2,92.6,108.4,35.2,1.4,80.8,54.8,4
Charles Jenkins,Guard,"6'3""",220,2011,HOF,30.5,1096.0,598.5,128.5,118.25,51.25,17.5,92.25,75.0,4
Sultan Toles-Bey,Guard,"5'10""",170,2011,SAST,29.0,940.5,325.5,86.5,117.0,44.5,3.5,91.0,57.5,2
Aaron Craft,Guard,"6'2""",195,2014,OHST,37.0,1194.75,328.5,123.25,173.5,84.0,5.0,81.0,91.0,4
Caleb Brown,Guard,"6'0""",170,2011,ASPY,32.5,674.75,176.5,59.5,96.25,33.75,2.0,55.0,54.0,4
Jordan Taylor,Guard,"6'1""",195,2012,WISC,33.0,974.75,382.75,101.75,115.0,25.75,2.25,37.25,72.75,4
A.J. Walton,Guard,"6'1""",184,2013,BAY,35.25,846.75,194.5,100.0,113.0,56.0,2.25,73.75,97.0,4
Damier Pitts,Guard,"5'10""",165,2012,MRSH,29.75,917.0,378.75,69.5,127.75,23.75,1.25,79.0,68.25,4
La'Shard Anderson,Guard,"6'1""",170,2011,BSU,32.0,942.0,336.3333333333333,83.66666666666666,121.33333333333333,64.0,11.0,81.0,86.33333333333334,3
Zamal Nixon,Guard,"6'1""",170,2011,HOU,29.25,578.5,204.0,41.25,69.5,32.0,4.0,43.75,51.75,4
Carl Blair Jr.,Guard,"6'2""",206,2013,PVAM,31.0,817.75,235.25,105.75,122.5,32.5,2.0,91.5,73.25,4
Drae Murray,Guard,"5'9""",150,2011,SAMH,30.0,580.0,151.33333333333334,55.666666666666664,101.00000000000001,27.333333333333332,1.0,42.33333333333333,44.33333333333333,3
Tony Taylor,Guard,"6'1""",192,2012,GWSH,29.75,938.5,330.75,81.25,120.0,32.0,2.25,66.5,65.25,4
Josh Slater,Guard,"6'3""",200,2011,LIPS,28.25,791.0,383.75,141.75,111.0,53.0,8.0,79.0,64.0,4
Hernst Laroche,Guard,"6'1""",170,2012,NMSU,33.0,1083.0,300.0,95.0,135.75,52.75,2.25,70.5,67.0,4
Anthony Crater,Guard,"6'1""",170,2011,USF,24.5,728.5,88.5,52.0,84.5,22.0,1.0,48.5,45.0,2
Brad Tinsley,Guard,"6'3""",210,2012,VAND,32.75,953.0,305.0,93.0,119.75,21.25,5.5,63.75,42.5,4
Tyshawn Taylor,Guard,"6'3""",185,2012,KANS,36.0,1000.25,391.5,80.5,142.5,42.0,7.5,93.5,75.0,4
Derek Needham,Guard,"5'11""",180,2013,FAIR,32.75,1109.0,468.75,101.5,134.25,49.25,3.25,109.0,87.0,4
Lance Jeter,Guard,"6'3""",225,2011,NEB,32.5,995.5,311.0,132.0,139.5,43.0,4.0,67.5,84.5,2
Ben Drayton III,Guard,"5'10""",175,2012,GASO,29.75,900.5,368.0,76.0,93.25,43.5,0.75,73.25,61.5,4
J.P. Primm,Guard,"6'1""",195,2012,UNCA,32.5,1011.75,422.25,114.75,151.75,62.0,2.5,98.25,86.75,4
Byron Mulkey,Guard,"6'0""",175,2011,BUFF,16.2,426.4,150.0,47.0,54.4,25.000000000000004,0.2,34.800000000000004,31.4,4
Kemba Walker,Guard,"6'1""",172,2011,CONN,35.666666666666664,1175.3333333333335,573.0,158.0,148.0,59.0,9.0,81.0,55.66666666666667,3
Jorge Gutierrez,Guard,"6'3""",195,2012,CAL,31.5,845.0,304.75,120.5,104.75,36.5,3.75,68.0,77.25,4
Maalik Wayns,Guard,"6'2""",200,2012,VILA,31.666666666666664,821.3333333333333,396.99999999999994,83.99999999999999,107.66666666666667,29.0,1.0,74.33333333333333,72.33333333333333,3
Reggie Jackson,Guard,"6'3""",208,2011,BCOL,32.333333333333336,913.3333333333333,414.6666666666667,141.66666666666666,115.66666666666667,27.333333333333332,15.333333333333336,67.66666666666667,56.33333333333333,3
Brian Voelkel,Forward,"6'6""",210,2014,VERM,33.5,1033.25,201.25,292.25,169.75,51.75,6.75,73.75,59.75,4
Kendall Cutler,Guard,"6'0""",201,2011,SDAK,30.5,767.5,255.5,94.5,137.0,35.0,0.0,84.0,73.0,2
Zach Plackemeier,Guard,"6'3""",190,2011,IPFW,29.5,884.75,227.5,82.0,88.5,24.5,5.0,53.5,59.75,4
John Roberson,Guard,"5'11""",168,2011,TTU,30.75,1063.75,423.75,78.5,151.75,31.5,2.25,95.75,80.75,4
Brock Young,Guard,"5'11""",180,2011,ECAR,28.25,771.75,287.75,80.0,140.5,35.0,0.5,86.75,50.75,4
Tyreek Duren,Guard,"6'0""",190,2014,LASL,33.0,1150.25,432.25,102.25,124.75,56.75,9.25,73.75,62.0,4
Jordan Theodore,Guard,"6'0""",174,2012,SET,31.25,909.25,338.5,80.0,132.25,43.75,3.25,68.75,68.0,4
Casper Ware,Guard,"5'10""",175,2012,LBSU,32.0,1059.0,457.5,82.5,134.25,50.75,3.75,89.5,71.0,4
Justin Graham,Guard,"6'4""",195,2011,SJST,28.25,982.25,306.5,113.5,122.25,50.25,9.5,91.75,69.0,4
Brian Rudolph,Guard,"5'11""",180,2011,LMAR,29.0,843.5,213.5,87.0,123.5,22.75,1.25,67.25,59.25,4
Chris Johnson,Guard,"6'0""",165,2012,SFPA,22.666666666666664,587.0,129.66666666666666,48.0,88.33333333333334,30.666666666666668,1.3333333333333333,54.0,56.66666666666667,3
Malcolm Armstead,Guard,"6'0""",205,2013,WIST,27.25,793.0,267.75,86.0,115.5,57.5,1.25,68.0,65.75,3
Mike Scott,Guard,"6'0""",180,2011,FDU,29.0,847.6666666666666,304.66666666666663,102.0,118.33333333333333,36.66666666666667,4.999999999999999,84.66666666666666,78.33333333333333,3
Dominique Shellman,Guard,"6'1""",180,2011,JSU,22.5,589.5,106.5,42.0,99.5,16.5,2.0,66.0,48.5,2
Scott Machado,Guard,"6'1""",180,2012,IONA,32.25,1020.75,397.25,126.25,217.75,46.75,4.25,108.5,76.75,4
Kendall Marshall,Guard,"6'4""",195,2012,UNC,36.5,1049.5,261.5,85.5,290.5,41.5,4.5,96.5,53.0,2
Jesse Sanders,Guard,"6'3""",200,2012,LIB,31.25,1014.25,301.25,200.0,178.0,38.0,4.5,84.5,72.5,4
Vincent Council,Guard,"6'2""",180,2013,PROV,29.5,1006.0,374.75,111.25,181.25,40.75,10.25,88.25,73.0,4
Jason Brickman,Guard,"6'0""",165,2014,LIUB,32.5,1060.25,295.0,85.25,251.25,30.5,0.25,108.0,22.5,4
Jeremiah Ostrowski,Guard,"5'9""",175,2012,HAW,22.5,623.0,105.5,52.5,125.5,26.5,0.5,55.0,45.5,2
Dylan Garrity,Guard,"6'2""",185,2015,SAST,29.75,997.75,351.5,64.25,131.75,24.75,0.5,65.25,57.25,4
Jordan Theodore,Guard,"6'0""",174,2012,SET,31.25,909.25,338.5,80.0,132.25,43.75,3.25,68.75,68.0,4
Kaylon Williams,Guard,"6'3""",185,2012,WMI,32.0,1028.0,271.66666666666663,160.0,181.0,39.666666666666664,3.6666666666666665,103.0,71.0,3
Matthew Dellavedova,Guard,"6'4""",190,2013,SMAR,34.0,1236.0,483.25,117.25,192.0,37.5,1.75,85.5,66.0,4
Phil Pressey,Guard,"5'11""",175,2013,MIZZ,33.0,978.6666666666667,320.33333333333337,98.66666666666667,193.33333333333331,65.33333333333333,1.6666666666666665,89.66666666666667,65.0,3
Lorenzo Brown,Guard,"6'5""",186,2013,NCST,33.66666666666667,1096.3333333333333,388.99999999999994,141.66666666666666,196.33333333333334,57.333333333333336,16.666666666666668,101.33333333333334,63.33333333333333,3
Chaz Williams,Guard,"5'9""",175,2014,MASS,27.200000000000003,933.0,395.6,106.2,167.6,50.39999999999999,4.199999999999999,87.8,78.0,4
Tim Frazier,Guard,"6'1""",170,2014,PSU,27.0,826.4,308.6,104.6,128.2,39.2,3.9999999999999996,71.0,68.39999999999999,5
Tray Woodall,Guard,"6'0""",190,2013,PITT,32.25,808.0,272.75,81.75,140.75,27.5,4.5,67.5,72.5,4
Keegan Bell,Guard,"6'1""",185,2012,CHAT,32.25,911.0,226.25,90.0,155.25,23.75,1.0,78.5,46.75,4
Jay Threatt,Guard,"5'11""",175,2013,DEST,17.6,605.2,150.0,61.199999999999996,92.0,50.6,3.0,34.4,30.0,4
Kevin Dillard,Guard,"6'0""",182,2013,DAY,24.200000000000003,763.1999999999999,322.8,59.0,119.2,29.599999999999998,5.0,70.2,59.400000000000006,4
Jeremiah Bowman,Guard,"6'2""",188,2012,LONG,17.333333333333332,563.3333333333334,221.33333333333331,62.66666666666667,87.0,22.0,1.6666666666666665,45.66666666666667,48.33333333333333,2
Nate Wolters,Guard,"6'4""",190,2013,SODA,31.75,1051.0,588.0,150.5,166.5,48.0,5.25,70.0,57.25,4
Sam Grooms,Guard,"6'1""",203,2013,OKLA,31.0,792.0,181.5,72.0,142.0,17.5,1.0,50.5,47.0,2
Miguel Paul,Guard,"6'1""",180,2013,ECAR,25.6,561.0,220.2,36.8,103.60000000000002,24.400000000000002,2.0,51.8,45.8,4
Pierre Jackson,Guard,"5'10""",180,2013,BAY,37.0,1196.5,617.5,122.5,239.0,61.0,1.5,127.5,84.0,2
